Median Income,poverty_rate,percent_completed_hs,share_white,share_black,share_native_american,share_asian,share_hispanic,police_killing
33542,21.3,76.0,43.8,52.4,1.6,0.0,5.4,0.0
35389,23.4,62.2,66.5,25.2,0.1,0.4,7.7,0.0
36379,26.5,82.7,41.3,54.5,0.5,1.4,2.4,0.0
38814,25.9,76.5,54.4,38.4,0.8,0.6,7.3,0.0
47290,12.0,91.7,91.8,0.7,3.6,1.3,1.6,0.0
58000,14.1,100.0,98.7,0.0,0.0,0.0,1.3,0.0
36250,28.8,85.7,6.1,0.6,89.5,0.0,2.2,0.0
28750,10.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0
41350,5.4,83.8,97.4,0.1,0.2,0.7,1.5,0.0
62292,8.9,95.8,98.5,0.0,0.0,0.5,1.6,0.0
19000,94.1,36.9,3.3,0.0,96.4,0.0,1.0,0.0
59444,9.6,74.1,86.7,0.0,0.7,0.0,23.8,0.0
41750,0.0,70.0,97.1,0.0,0.0,0.0,0.0,0.0
80250,4.6,86.0,98.7,0.0,0.0,0.8,0.5,0.0
23393,40.9,60.7,1.6,0.0,97.9,0.5,0.7,0.0
47679,11.4,87.4,97.4,0.7,1.1,0.1,2.5,0.0
43548,10.0,85.2,95.7,0.0,2.7,0.3,0.6,0.0
51250,10.1,73.6,89.9,0.0,0.0,0.7,5.8,0.0
56250,9.2,87.6,100.0,0.0,0.0,0.0,4.9,0.0
43000,13.5,89.9,100.0,0.0,0.0,0.0,0.0,0.0
55536,7.9,94.2,95.5,0.0,2.6,0.2,0.9,0.0
71875,0.0,82.4,100.0,0.0,0.0,0.0,0.0,0.0
46750,5.1,92.8,94.1,0.0,3.1,0.2,2.0,0.0
51250,8.8,96.3,100.0,0.0,0.0,0.0,0.0,0.0
65438,12.3,92.1,95.4,0.5,0.9,0.0,2.2,0.0
35750,0.0,82.4,94.7,0.0,0.0,0.0,0.0,0.0
37188,55.1,78.6,2.8,0.0,97.2,0.0,3.7,0.0
76000,0.0,100.0,93.0,0.0,3.5,0.0,0.0,0.0
39179,11.4,88.7,93.6,0.2,2.1,0.3,4.1,0.0
38750,22.1,100.0,85.7,0.0,14.3,0.0,2.0,0.0
51667,3.7,92.1,98.5,0.2,0.1,0.2,1.1,0.0
51979,14.7,90.0,97.9,0.0,0.2,0.4,1.3,0.0
38167,9.6,90.8,97.9,0.0,0.0,0.0,0.3,0.0
53882,11.1,92.1,92.3,0.5,3.2,0.4,2.2,0.0
56559,0.0,82.2,96.1,0.0,3.0,0.0,1.5,0.0
52500,18.2,91.0,89.3,2.5,4.8,0.3,4.0,0.0
34107,12.0,86.9,73.5,0.0,22.9,0.0,4.0,0.0
61563,5.5,83.8,96.0,0.0,0.4,0.2,5.4,0.0
48652,11.5,92.0,79.5,5.1,4.4,2.2,7.9,0.0
37500,5.1,72.4,100.0,0.0,0.0,0.0,0.0,0.0
73065,6.8,97.9,96.8,0.6,0.5,0.6,1.2,0.0
25000,11.8,91.8,96.3,0.0,0.0,0.0,3.7,0.0
65938,5.6,93.8,99.4,0.0,0.6,0.0,0.0,0.0
44821,15.2,76.0,98.4,0.0,0.4,0.6,2.0,0.0
38036,11.5,89.5,98.2,0.0,0.0,0.0,1.5,0.0
52270,5.2,89.9,97.8,0.5,0.7,0.1,1.1,0.0
63750,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
45175,19.5,94.9,92.1,1.1,1.0,3.7,1.5,0.0
52500,0.0,90.4,95.6,0.0,1.5,0.5,0.5,0.0
40893,9.7,85.2,99.6,0.0,0.0,0.0,0.4,0.0
53056,7.2,95.3,97.3,0.0,0.9,0.0,1.5,0.0
20625,39.8,91.1,91.3,0.0,7.1,0.0,0.8,0.0
14444,76.5,70.3,0.3,0.0,98.9,0.0,2.0,0.0
33333,19.5,89.6,94.2,0.2,3.5,0.0,0.7,0.0
45714,18.0,100.0,90.8,0.0,7.7,0.0,0.0,0.0
66250,0.0,84.6,100.0,0.0,0.0,0.0,0.0,0.0
43333,38.8,96.0,100.0,0.0,0.0,0.0,1.6,0.0
50882,12.6,87.2,95.0,0.0,2.0,0.5,2.3,0.0
48125,8.0,92.4,98.1,1.9,0.0,0.0,7.6,0.0
46368,7.8,94.1,95.8,0.3,1.3,0.8,1.7,0.0
30714,14.5,93.5,96.5,0.0,0.0,0.7,0.0,0.0
54896,8.7,96.3,96.5,0.5,0.5,0.2,1.8,0.0
42083,9.4,96.4,93.9,0.0,0.0,0.0,7.9,0.0
42011,11.6,94.4,98.2,0.3,0.6,0.2,1.2,0.0
31111,16.5,83.6,94.0,0.0,1.5,0.0,0.7,0.0
52845,11.4,89.6,81.9,0.3,14.8,0.2,1.5,0.0
58333,8.3,91.5,97.3,0.4,0.4,0.4,0.8,0.0
111250,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
70313,1.8,91.1,98.5,0.0,0.0,0.0,0.0,0.0
39583,5.0,92.9,78.9,1.3,14.5,0.0,3.9,0.0
48750,5.8,92.0,99.2,0.0,0.0,0.0,0.0,0.0
39519,11.0,86.8,98.5,0.1,0.0,0.2,1.4,0.0
48750,5.1,86.5,97.6,0.4,0.0,0.1,1.0,0.0
45667,12.9,96.8,94.4,0.3,1.7,0.8,1.7,0.0
42500,10.3,94.5,93.9,0.0,3.7,0.7,0.0,0.0
80400,6.7,95.0,96.8,0.0,0.8,0.8,2.1,0.0
54250,13.9,92.3,98.4,0.1,0.7,0.0,0.7,0.0
41250,5.3,91.3,98.5,0.0,0.0,0.0,2.2,0.0
41000,6.0,87.4,100.0,0.0,0.0,0.0,0.0,0.0
10536,55.6,64.5,0.0,0.0,100.0,0.0,0.0,0.0
57031,8.8,91.1,98.2,0.0,0.0,0.0,2.8,0.0
56625,7.7,75.5,97.6,0.2,0.7,0.2,1.0,0.0
33438,27.0,86.1,100.0,0.0,0.0,0.0,0.0,0.0
82054,2.9,92.8,98.2,0.0,0.1,0.2,2.0,0.0
41500,14.0,93.6,94.8,0.5,2.6,0.2,2.6,0.0
103021,5.3,97.5,92.0,1.6,0.4,3.4,2.0,0.0
33750,14.3,89.0,85.0,0.0,7.5,0.8,5.0,0.0
63750,2.0,90.6,82.1,0.0,13.1,2.4,0.0,0.0
28750,12.2,91.4,100.0,0.0,0.0,0.0,0.0,0.0
35417,9.9,93.1,94.9,0.2,1.8,0.5,3.4,0.0
60532,11.8,93.7,98.0,0.1,0.6,0.2,1.4,0.0
42361,10.2,89.4,83.3,3.0,9.0,0.0,3.4,0.0
47917,12.9,88.6,98.8,0.1,0.6,0.1,0.5,0.0
48125,18.0,95.1,100.0,0.0,0.0,0.0,0.8,0.0
53125,0.0,90.5,98.9,0.0,0.6,0.0,1.7,0.0
63750,10.3,65.0,86.5,0.0,0.0,0.0,2.7,0.0
39318,28.4,84.3,29.3,0.0,66.9,0.0,4.2,0.0
24261,51.5,86.3,6.8,0.3,89.2,0.2,4.3,0.0
31875,15.1,84.6,97.8,0.0,0.0,0.0,0.0,0.0
29236,31.8,88.5,92.1,0.1,3.4,0.0,2.1,0.0
35625,34.0,87.0,86.3,0.0,8.6,0.7,2.2,0.0
47434,9.1,87.8,97.0,0.3,0.6,0.2,1.5,0.0
60455,16.8,94.4,85.2,0.4,0.0,0.0,14.5,0.0
41750,14.7,92.9,98.4,0.0,0.2,0.4,0.0,0.0
16842,53.7,98.1,97.8,0.0,0.0,0.0,6.7,0.0
53261,15.8,84.8,93.1,0.0,0.7,0.0,6.3,0.0
52813,6.3,91.6,97.9,0.0,1.2,0.0,0.3,0.0
30242,16.3,67.2,98.2,0.0,0.0,0.2,1.2,0.0
25625,0.0,89.1,91.8,2.4,1.2,0.0,1.2,0.0
33750,3.6,93.5,97.4,1.7,0.9,0.0,0.0,0.0
41875,17.3,80.0,100.0,0.0,0.0,0.0,0.0,0.0
44500,17.8,86.8,91.0,0.0,4.0,0.7,2.9,0.0
35893,6.5,90.4,97.1,0.4,0.4,0.1,1.8,0.0
41750,18.5,84.4,64.2,0.5,27.7,2.3,3.5,0.0
51000,6.4,95.3,97.1,0.0,1.9,0.0,0.0,0.0
56738,8.9,88.2,89.4,0.3,6.6,0.2,0.7,0.0
28203,43.2,79.8,2.8,0.2,96.3,0.0,1.8,0.0
37083,8.7,88.1,94.6,0.0,3.4,0.0,2.0,0.0
48958,17.3,86.4,98.5,0.0,0.0,0.5,0.0,0.0
43059,10.1,86.2,94.3,1.4,0.8,0.2,5.3,0.0
36250,4.8,83.9,98.4,0.0,0.0,0.0,4.7,0.0
45000,2.6,93.1,100.0,0.0,0.0,0.0,0.0,0.0
58000,5.2,94.9,98.5,0.3,0.3,0.0,0.3,0.0
35313,11.2,82.1,96.9,0.9,1.8,0.0,1.3,0.0
55729,5.9,91.7,96.8,0.0,0.7,0.7,1.2,0.0
31250,9.3,87.4,96.2,0.0,0.5,0.5,1.0,0.0
48333,9.3,91.6,97.3,0.3,1.2,0.2,0.6,0.0
38125,13.2,93.2,95.2,0.0,1.9,0.0,2.9,0.0
36591,35.3,74.6,2.5,0.0,93.2,0.0,1.6,0.0
54167,13.3,89.3,88.4,0.0,0.0,0.0,10.3,0.0
43462,2.8,84.5,90.9,0.2,4.0,0.6,3.1,0.0
30294,25.1,83.6,90.3,0.2,6.8,0.6,0.8,0.0
31042,27.8,71.6,98.1,1.9,0.0,0.0,0.0,0.0
66667,1.8,95.8,97.5,0.3,0.5,0.1,0.9,0.0
73933,10.1,97.5,96.8,0.5,0.2,0.3,1.3,0.0
80375,0.0,95.9,98.1,0.0,0.0,0.0,0.0,0.0
41563,1.0,90.0,95.2,0.8,1.6,0.0,0.0,0.0
69773,3.2,94.6,96.5,0.6,1.2,0.2,0.6,0.0
47434,2.4,92.2,96.3,0.0,0.8,0.0,3.9,0.0
47917,9.9,87.2,97.8,0.0,0.0,0.0,0.0,0.0
38125,12.8,85.5,97.4,0.0,0.0,0.4,1.3,0.0
52917,11.4,93.1,97.8,0.4,0.7,0.0,0.0,0.0
45568,14.8,92.1,88.7,0.0,3.8,1.0,5.3,0.0
38000,13.7,92.9,97.5,0.2,0.7,0.2,2.5,0.0
37000,39.5,76.5,81.9,0.0,7.6,0.0,1.0,0.0
35000,25.8,100.0,100.0,0.0,0.0,0.0,0.0,0.0
54844,7.9,90.6,91.7,0.0,6.5,0.1,1.9,0.0
46607,17.5,88.1,82.1,0.6,4.0,0.1,18.9,0.0
44063,8.4,90.3,93.4,1.1,1.1,1.1,1.1,0.0
30625,27.1,78.6,98.1,0.0,0.0,0.5,0.0,0.0
41680,19.0,92.7,85.4,1.1,9.3,0.5,2.1,0.0
43906,16.9,83.8,98.0,0.0,0.0,0.7,0.7,0.0
44375,7.7,87.7,97.8,0.0,0.1,0.1,1.3,0.0
44688,3.6,91.7,98.3,0.0,1.0,0.0,0.0,0.0
61094,0.9,92.5,95.8,0.2,1.4,0.0,1.5,0.0
43646,13.9,97.7,97.1,0.2,1.0,0.0,2.4,0.0
41899,24.3,81.0,86.9,1.0,1.2,4.9,9.8,0.0
43500,0.0,95.8,70.2,0.0,19.1,0.0,0.0,0.0
50486,6.0,89.2,97.5,0.1,0.9,0.1,0.7,0.0
37083,14.7,88.9,98.6,0.0,0.7,0.2,0.5,0.0
47625,7.4,91.4,98.5,0.0,0.0,0.0,0.4,0.0
30313,18.2,92.8,75.6,0.0,23.0,0.0,0.0,0.0
27159,16.1,86.7,93.0,0.0,3.1,0.0,0.0,0.0
55192,4.0,91.7,97.4,0.5,0.2,0.0,1.5,0.0
90735,0.0,92.3,93.9,0.2,4.1,1.4,3.6,0.0
37455,17.8,90.8,81.2,0.5,13.3,0.0,0.2,0.0
72583,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
42083,12.3,96.2,90.0,0.0,6.7,0.0,0.0,0.0
33500,22.3,84.2,93.8,0.0,3.3,0.6,8.3,0.0
42386,9.9,86.7,95.0,0.3,3.3,0.3,1.1,0.0
66250,4.5,93.5,99.4,0.0,0.0,0.0,0.6,0.0
20625,57.5,67.9,2.6,0.1,95.6,0.4,3.2,1.0
53750,23.0,93.5,97.1,0.0,1.5,0.0,0.0,0.0
28167,36.1,86.5,40.8,0.1,52.7,0.1,2.8,0.0
69792,18.0,96.7,98.8,0.6,0.0,0.0,0.3,0.0
49028,9.2,91.0,93.1,0.0,0.4,0.0,7.3,0.0
62188,0.7,97.3,98.8,0.0,0.2,0.6,0.4,0.0
39044,9.0,91.5,98.3,0.0,0.3,0.2,1.2,0.0
49250,43.3,81.5,100.0,0.0,0.0,0.0,3.4,0.0
47250,13.9,88.5,96.5,0.0,2.9,0.3,0.6,0.0
25625,58.0,51.4,3.5,0.0,95.9,0.0,5.3,0.0
41912,10.3,91.8,94.6,0.3,2.0,0.4,2.9,1.0
32614,20.6,83.1,96.3,0.1,1.9,0.2,0.7,0.0
45074,9.9,92.9,98.2,0.1,0.6,0.4,1.1,0.0
32500,26.8,87.5,96.3,0.2,0.2,0.2,2.0,0.0
48750,4.9,85.6,100.0,0.0,0.0,0.0,0.0,0.0
44375,10.2,98.4,100.0,0.0,0.0,0.0,0.0,0.0
17596,71.6,78.0,0.6,0.0,98.1,0.0,3.1,0.0
41875,0.0,94.1,93.5,0.0,0.0,0.0,0.0,0.0
21538,55.0,75.4,6.2,0.0,89.1,0.3,0.5,0.0
41250,15.6,85.6,76.3,0.0,19.1,0.6,2.3,0.0
35667,29.1,80.3,28.1,0.0,65.3,0.9,3.8,0.0
40922,21.9,92.5,94.5,0.7,0.9,1.1,2.4,0.0
15104,76.2,48.3,1.6,0.0,98.1,0.0,3.7,0.0
54375,30.6,85.5,96.8,1.1,0.0,1.1,0.0,0.0
40268,17.1,88.8,97.2,0.4,1.1,0.1,2.2,0.0
42188,16.7,86.8,41.6,0.1,48.3,1.2,4.1,0.0
22500,45.0,87.1,3.2,0.0,95.0,0.0,0.5,0.0
31607,0.0,72.7,85.3,0.0,5.9,0.0,0.0,0.0
62375,7.3,90.9,87.9,0.4,1.5,2.4,7.4,0.0
59107,11.5,97.7,97.1,0.0,0.5,0.0,0.5,0.0
33315,16.1,74.7,98.7,0.0,0.5,0.0,0.8,0.0
32500,14.5,90.5,94.6,0.0,4.7,0.0,0.0,0.0
42153,9.1,91.8,96.4,0.2,0.4,0.3,3.2,0.0
41193,9.3,85.7,97.8,0.2,0.5,0.1,0.6,0.0
25875,50.8,82.3,11.7,0.3,85.4,0.1,2.1,0.0
58500,16.6,91.5,98.3,0.0,1.1,0.0,1.1,0.0
47936,13.9,90.1,93.6,0.5,3.0,0.5,1.7,1.0
41651,12.7,88.3,75.7,0.2,20.5,0.4,0.8,0.0
41875,28.6,84.5,98.1,0.0,0.0,0.6,0.6,0.0
56071,7.5,90.6,97.7,0.0,0.0,0.0,2.3,0.0
31667,17.8,85.4,95.5,0.0,4.5,0.0,0.0,0.0
35536,9.9,84.5,98.6,0.0,0.0,0.0,0.0,0.0
51563,16.6,92.2,92.6,0.0,5.4,0.0,2.2,0.0
29375,13.0,90.7,93.9,0.2,3.5,0.0,0.8,0.0
25417,18.8,87.5,57.8,0.4,36.3,0.0,0.8,0.0
31875,21.8,88.9,92.7,0.2,1.7,0.3,1.0,0.0
48333,13.5,94.2,89.5,0.0,6.4,0.2,2.7,0.0
64063,5.3,90.4,97.5,0.0,0.0,0.0,0.0,0.0
27361,19.7,89.5,96.1,0.9,0.4,0.0,3.0,0.0
19167,84.8,81.4,10.5,0.0,86.8,0.0,0.0,0.0
28750,35.2,82.5,4.4,0.2,92.4,0.1,1.6,0.0
56875,6.5,86.7,93.5,0.6,1.3,0.6,3.8,0.0
39652,9.8,95.8,94.1,0.1,2.5,0.3,3.1,0.0
80833,0.0,100.0,97.2,0.0,2.1,0.0,0.7,0.0
31250,15.6,81.6,100.0,0.0,0.0,0.0,0.0,0.0
45875,10.3,88.5,88.9,0.2,6.4,0.4,1.8,0.0
46875,10.2,83.9,79.4,0.0,18.3,0.0,0.0,0.0
21757,63.1,81.8,1.6,0.0,97.4,0.0,1.9,0.0
23646,42.9,90.1,8.9,0.0,87.0,0.0,2.2,0.0
35000,5.6,94.5,100.0,0.0,0.0,0.0,2.3,0.0
34375,1.9,90.2,93.2,0.0,0.0,2.7,0.0,0.0
58750,4.7,94.9,95.4,0.0,1.8,0.0,0.8,0.0
45313,9.5,93.9,100.0,0.0,0.0,0.0,0.0,0.0
45833,25.0,90.0,84.6,0.0,12.3,0.0,0.0,0.0
51691,4.2,92.7,97.1,0.3,0.6,0.1,2.0,0.0
39609,9.1,84.8,97.1,0.2,1.7,0.1,0.5,0.0
24861,42.6,68.8,1.1,0.0,98.4,0.0,0.9,0.0
50833,27.9,92.7,28.6,0.0,65.5,0.0,2.4,0.0
31574,9.7,88.3,94.4,0.3,2.2,0.8,1.2,0.0
62813,14.1,91.7,82.6,0.0,10.4,0.5,1.0,0.0
72794,4.5,95.2,91.4,0.5,6.8,0.0,1.8,0.0
50938,5.6,93.7,95.6,0.7,1.5,0.0,1.5,0.0
53201,11.6,89.2,85.1,0.5,10.9,0.6,1.9,0.0
105313,0.0,92.9,99.0,0.0,0.0,0.3,2.5,0.0
37500,47.4,77.6,1.5,0.0,97.6,0.1,2.2,0.0
46845,7.2,81.3,92.8,0.7,0.4,0.0,10.2,0.0
49500,6.1,89.5,98.5,0.0,0.6,0.0,0.1,0.0
30288,9.7,82.1,97.9,0.0,0.4,0.0,1.7,0.0
23558,60.2,74.4,0.9,0.0,98.7,0.0,1.8,0.0
47232,2.3,95.2,95.8,0.0,2.4,0.0,0.2,0.0
39286,6.1,92.8,93.8,0.0,2.7,0.0,3.6,0.0
38750,14.5,91.0,79.6,0.0,10.9,0.7,4.2,0.0
59375,2.2,96.8,85.2,0.0,7.4,1.9,1.9,0.0
32778,8.3,90.4,94.3,0.0,1.7,1.1,3.4,0.0
46966,15.2,91.7,80.4,1.1,12.4,1.2,4.1,1.0
58814,4.3,96.2,90.0,0.7,4.2,0.9,3.2,1.0
38125,25.5,67.3,98.0,2.0,0.0,0.0,2.0,0.0
37757,15.6,92.5,96.9,0.5,0.9,0.1,1.4,0.0
52813,8.1,92.4,77.0,0.5,17.8,0.0,1.6,0.0
56607,19.0,87.0,98.3,0.0,0.0,0.0,0.0,0.0
43409,34.8,65.5,96.6,0.0,0.0,1.1,0.0,0.0
63333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
33750,22.4,76.4,97.0,0.9,0.3,0.0,4.6,0.0
31172,43.7,75.0,3.4,0.2,95.0,0.1,4.9,1.0
50417,14.0,89.7,92.7,0.0,3.3,0.0,0.2,0.0
26042,12.4,85.5,97.8,0.0,1.1,0.0,0.0,0.0
55938,0.0,100.0,81.8,0.0,9.1,0.0,0.0,0.0
21250,61.5,81.1,5.1,0.4,93.8,0.0,1.8,0.0
65938,4.7,93.4,99.0,0.0,0.5,0.0,0.0,0.0
49750,9.4,91.3,98.8,0.1,0.1,0.0,1.9,0.0
40156,10.6,80.7,96.7,1.0,0.8,0.2,0.2,0.0
46696,10.4,84.2,96.7,0.0,2.0,0.0,0.5,0.0
29167,0.0,100.0,97.4,0.0,0.0,2.6,13.2,0.0
70417,1.3,98.0,100.0,0.0,0.0,0.0,0.0,0.0
104875,5.1,97.9,97.9,0.0,0.2,1.2,0.7,0.0
52494,12.1,90.9,86.8,4.2,2.7,1.8,4.4,1.0
34929,28.9,81.2,47.0,0.1,47.8,0.4,1.6,0.0
15729,89.6,41.4,0.9,0.0,98.7,0.0,1.8,0.0
46406,6.7,88.6,95.1,0.4,1.8,0.0,1.8,0.0
43046,15.9,94.4,93.5,0.4,2.0,1.1,2.7,0.0
37500,27.4,81.3,96.8,0.6,0.0,0.0,2.6,0.0
32500,16.5,85.8,70.7,2.9,23.3,0.1,3.7,0.0
41964,12.8,91.8,98.9,0.0,0.0,1.1,0.4,0.0
41250,11.1,94.8,95.8,0.0,4.2,0.0,0.0,0.0
46250,20.8,89.1,95.8,0.0,4.2,0.0,0.0,0.0
35818,15.8,90.1,93.9,0.2,2.3,0.4,2.6,0.0
72833,9.0,96.0,93.0,1.0,2.5,0.4,2.4,0.0
45938,27.2,76.8,63.5,0.3,29.2,0.3,1.0,0.0
39583,9.3,92.9,94.8,0.0,0.0,0.2,3.5,0.0
76078,3.6,96.2,96.9,0.7,0.1,0.1,1.3,0.0
42292,17.7,82.3,51.5,0.0,43.1,0.0,0.5,0.0
23750,0.0,83.3,97.2,0.0,0.0,2.8,2.8,0.0
30000,22.0,94.9,93.4,0.0,3.8,0.0,4.2,0.0
57386,15.5,95.9,91.4,0.9,3.4,0.9,0.4,0.0
30556,24.4,78.3,98.5,0.0,0.6,0.2,1.7,0.0
49375,8.9,96.8,98.1,0.0,0.5,0.5,0.5,0.0
58250,11.6,86.7,100.0,0.0,0.0,0.0,0.0,0.0
55000,0.0,94.6,100.0,0.0,0.0,0.0,0.0,0.0
39583,14.1,86.4,97.9,0.1,0.7,0.0,1.6,0.0
37500,16.3,90.6,86.2,4.6,1.5,0.0,4.6,0.0
23333,12.5,90.7,97.8,0.0,0.7,0.0,2.2,0.0
54286,3.4,93.3,95.9,0.5,0.7,0.1,1.2,0.0
37500,31.0,81.3,37.1,0.2,12.6,0.0,52.9,0.0
29254,35.7,96.0,89.6,1.7,3.6,2.1,2.4,0.0
31181,17.6,85.6,98.6,0.0,0.8,0.0,0.6,0.0
64375,42.2,88.5,95.6,0.0,0.0,0.0,0.0,0.0
56563,0.0,83.3,100.0,0.0,0.0,0.0,0.0,0.0
53125,0.0,57.1,100.0,0.0,0.0,0.0,0.0,0.0
60417,0.0,100.0,95.8,0.0,0.8,0.0,5.9,0.0
55875,6.6,95.5,98.2,0.3,0.4,0.3,2.7,0.0
56667,10.9,90.0,99.4,0.0,0.0,0.0,0.0,0.0
34958,23.5,86.2,54.7,0.2,40.5,0.2,3.0,0.0
41250,13.5,85.1,98.4,0.3,0.0,0.0,1.2,0.0
45000,8.6,97.8,88.9,0.1,7.0,0.1,1.0,0.0
53750,1.9,100.0,96.5,2.4,0.0,0.0,0.0,0.0
41875,46.6,91.2,1.9,0.0,94.5,0.0,2.8,0.0
55729,2.0,100.0,93.8,0.0,2.1,0.0,0.0,0.0
69375,3.2,95.2,95.8,0.4,1.5,0.7,0.9,0.0
37679,1.0,92.3,100.0,0.0,0.0,0.0,1.3,0.0
46766,11.1,91.6,94.8,0.4,2.4,0.5,1.6,0.0
40781,36.3,87.7,59.9,0.0,36.5,0.3,2.3,0.0
29861,26.9,87.7,95.1,0.2,2.3,0.2,0.7,0.0
42969,13.4,94.7,99.4,0.0,0.6,0.0,0.6,0.0
35096,18.1,85.9,98.8,0.0,0.0,0.0,1.2,0.0
42458,9.6,86.8,99.0,0.0,0.3,0.3,0.6,0.0
48125,2.5,89.0,92.5,0.0,4.5,0.0,3.0,0.0
46719,10.4,92.7,98.4,0.0,0.0,0.8,0.4,0.0
37188,52.5,76.3,2.8,0.0,95.7,0.0,4.3,0.0
38750,12.6,88.4,94.9,1.1,0.3,2.7,1.6,0.0
33750,34.9,85.9,48.9,0.3,40.6,0.3,2.1,0.0
41786,22.4,92.6,91.9,0.8,3.7,0.1,2.5,0.0
31250,26.9,85.7,92.0,0.0,0.0,0.0,8.0,0.0
45833,9.9,79.6,89.4,0.0,7.9,0.0,1.4,0.0
53333,0.0,65.3,98.1,0.0,0.0,0.0,1.9,0.0
34331,28.6,83.7,82.1,0.2,14.0,0.3,1.4,0.0
48750,7.8,90.4,99.2,0.0,0.0,0.3,0.8,0.0
40750,7.8,91.2,98.3,0.0,0.3,0.3,1.5,0.0
66083,0.9,91.2,96.6,1.0,0.8,0.3,0.7,0.0
53542,21.4,81.5,95.4,0.9,0.0,0.0,0.0,0.0
40180,16.9,91.0,92.1,2.1,2.3,0.7,3.4,0.0
56667,20.8,86.4,93.5,3.2,0.5,0.9,2.5,0.0
30392,24.3,70.2,95.7,1.3,0.5,0.1,1.7,0.0
35441,21.9,76.1,72.3,15.8,0.0,0.1,11.9,1.0
36215,24.8,87.2,79.1,14.0,0.2,0.5,6.8,0.0
50781,14.5,86.6,93.4,4.1,0.4,0.2,1.1,0.0
49375,17.1,82.0,92.8,3.3,0.2,0.8,2.5,0.0
39145,23.2,81.0,99.7,0.0,0.0,0.0,0.2,0.0
25641,31.3,62.7,98.5,0.0,0.6,0.0,1.0,0.0
37656,0.0,76.1,98.5,0.0,0.4,0.2,1.5,0.0
56905,14.3,94.4,95.8,1.0,0.6,0.7,3.4,0.0
37350,23.9,82.0,91.9,3.5,0.8,0.5,3.0,0.0
93000,3.4,94.1,81.2,13.8,0.2,1.8,3.0,1.0
39777,19.1,85.8,90.3,3.5,0.4,0.7,5.2,0.0
30167,29.2,84.6,84.5,8.1,0.3,1.6,5.3,0.0
83961,6.3,92.1,84.5,11.0,0.5,1.4,2.6,0.0
32500,19.9,77.0,80.8,16.7,0.9,0.0,1.4,0.0
45156,17.7,85.5,93.7,1.9,0.0,0.4,3.3,0.0
33456,30.9,82.7,99.3,0.2,0.0,0.2,0.2,0.0
64375,7.7,91.5,98.8,0.4,0.2,0.0,2.1,0.0
81158,5.7,94.2,78.7,16.1,0.3,2.5,2.7,0.0
25929,32.6,76.9,97.1,0.3,0.2,1.0,1.8,0.0
31007,23.8,77.8,96.8,0.6,0.5,0.1,2.3,0.0
25250,30.7,45.8,98.5,0.0,0.0,0.2,0.0,0.0
61458,9.0,91.3,87.4,2.8,0.0,8.2,3.2,0.0
201289,3.7,98.9,98.2,0.2,0.1,0.8,0.8,0.0
37422,17.3,75.5,60.1,20.6,0.1,0.5,19.2,0.0
37344,19.0,75.4,97.5,0.7,0.4,0.0,1.1,0.0
51591,10.5,91.9,85.7,5.6,0.2,2.8,6.3,0.0
33750,19.9,77.5,82.3,16.9,0.1,0.1,1.4,0.0
20813,37.9,75.0,98.2,0.0,0.9,0.2,0.2,0.0
43000,10.8,80.6,98.2,0.9,0.0,0.1,0.9,0.0
32757,25.7,82.3,96.8,0.7,0.3,0.3,1.3,0.0
36362,18.4,78.1,95.9,2.5,0.2,0.3,1.3,0.0
39896,25.0,85.8,96.9,1.1,0.2,0.3,0.9,0.0
31272,35.0,78.1,35.7,61.6,0.2,1.0,1.3,0.0
24738,19.7,71.8,95.8,2.4,0.2,0.2,0.7,0.0
51964,0.8,78.4,88.3,10.6,0.0,0.7,1.8,0.0
43750,20.6,85.5,90.7,7.1,0.3,0.2,1.0,0.0
141833,2.6,98.3,90.0,3.0,0.2,5.0,2.1,0.0
57958,12.2,84.3,80.8,15.6,0.4,0.6,2.3,0.0
38551,16.3,83.5,93.3,3.4,0.3,0.7,1.9,1.0
27879,26.8,79.5,30.9,64.7,0.2,0.1,4.7,0.0
38333,24.7,77.1,94.0,3.0,0.3,0.1,2.6,0.0
37000,15.3,80.6,98.0,0.3,0.0,0.0,0.7,0.0
40208,8.8,83.8,99.1,0.0,0.2,0.0,0.7,0.0
45104,18.5,83.5,96.1,1.6,0.3,0.0,1.8,0.0
25613,35.8,76.2,98.0,0.1,0.4,0.0,2.6,0.0
38750,13.7,85.4,97.8,0.4,0.4,0.0,1.0,0.0
28073,34.1,78.6,92.7,4.1,0.4,0.3,3.2,0.0
31742,24.3,74.0,88.0,7.2,0.9,0.3,3.3,0.0
32829,21.8,78.2,97.7,0.0,0.3,0.3,1.8,0.0
58646,0.2,86.7,93.0,4.5,0.4,0.9,1.3,0.0
37206,24.9,72.4,89.2,6.7,0.0,0.0,2.5,0.0
19913,34.6,74.5,96.3,1.3,0.3,0.1,3.1,0.0
46250,6.4,91.6,98.8,0.0,0.4,0.0,0.4,0.0
36368,18.9,77.3,94.1,3.6,0.3,0.2,1.9,0.0
26859,27.6,71.6,96.0,0.7,0.2,0.5,1.7,0.0
